prompt_id,left_model,right_model,left_phase,right_phase,left_repetition,right_repetition,left_row_index,right_row_index,pair_type,cosine_similarity,model_pair,embedding_correlation,run_label,run_order
extract_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,431,531,cross-model agreement,0.9719530263198423,gpt-4.1-mini vs gpt-5.4,0.971443830463834,Warm 1,1
extract_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,631,731,cross-model agreement,0.9713592787126203,DeepSeek-V4-Flash vs gpt-5.4,0.9708947317183778,Warm 2,2
extract_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,631,831,cross-model agreement,0.9750727958033836,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9746704416134794,Warm 2,2
extract_002,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,731,831,cross-model agreement,0.971132077152015,gpt-4.1-mini vs gpt-5.4,0.9706637440071854,Warm 2,2
extract_003,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,32,132,cross-model agreement,0.9704965047681623,DeepSeek-V4-Flash vs gpt-5.4,0.9700160589368331,Cold 0,0
extract_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,32,232,cross-model agreement,0.9742463964463663,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9738283689006053,Cold 0,0
extract_003,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,132,232,cross-model agreement,0.9702619803004646,gpt-4.1-mini vs gpt-5.4,0.9697776191589306,Cold 0,0
extract_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,332,432,cross-model agreement,0.971603758105497,DeepSeek-V4-Flash vs gpt-5.4,0.9711026809060221,Warm 1,1
extract_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,332,532,cross-model agreement,0.9752279047408491,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9747920136597285,Warm 1,1
extract_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,432,532,cross-model agreement,0.9713779133103094,gpt-4.1-mini vs gpt-5.4,0.9708727598390334,Warm 1,1
extract_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,632,732,cross-model agreement,0.9701420633856804,DeepSeek-V4-Flash vs gpt-5.4,0.9696703636656984,Warm 2,2
extract_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,632,832,cross-model agreement,0.9739319574301938,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9735215302047745,Warm 2,2
extract_003,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,732,832,cross-model agreement,0.9699047625327745,gpt-4.1-mini vs gpt-5.4,0.9694292157956393,Warm 2,2
extract_004,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,33,133,cross-model agreement,0.9710859096698576,DeepSeek-V4-Flash vs gpt-5.4,0.9705876663034035,Cold 0,0
extract_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,33,233,cross-model agreement,0.9749483814346662,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9745197890955885,Cold 0,0
extract_004,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,133,233,cross-model agreement,0.9708576385140795,gpt-4.1-mini vs gpt-5.4,0.9703553492842778,Cold 0,0
extract_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,333,433,cross-model agreement,0.972255058775774,DeepSeek-V4-Flash vs gpt-5.4,0.9717407797005025,Warm 1,1
extract_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,333,533,cross-model agreement,0.9759697271444283,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9755272962924806,Warm 1,1
extract_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,433,533,cross-model agreement,0.9720358294893698,gpt-4.1-mini vs gpt-5.4,0.9715173802388003,Warm 1,1
extract_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,633,733,cross-model agreement,0.9707455878000706,DeepSeek-V4-Flash vs gpt-5.4,0.9702558825444143,Warm 2,2
extract_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,633,833,cross-model agreement,0.9746509495750527,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9742297341645395,Warm 2,2
extract_004,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,733,833,cross-model agreement,0.9705146877034283,gpt-4.1-mini vs gpt-5.4,0.9700210028949653,Warm 2,2
extract_005,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,34,134,cross-model agreement,0.978382256457463,DeepSeek-V4-Flash vs gpt-5.4,0.9779885847036202,Cold 0,0
extract_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,34,234,cross-model agreement,0.9813107372145625,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9809725630649585,Cold 0,0
extract_005,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,134,234,cross-model agreement,0.9782106746738687,gpt-4.1-mini vs gpt-5.4,0.9778137864652232,Cold 0,0
extract_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,334,434,cross-model agreement,0.9789827017605471,DeepSeek-V4-Flash vs gpt-5.4,0.9785727907324365,Warm 1,1
extract_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,334,534,cross-model agreement,0.9818330929712245,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9814809141532873,Warm 1,1
extract_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,434,534,cross-model agreement,0.9788158128399371,gpt-4.1-mini vs gpt-5.4,0.9784025584443679,Warm 1,1
extract_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,634,734,cross-model agreement,0.9781925868476585,DeepSeek-V4-Flash vs gpt-5.4,0.9778054580765527,Warm 2,2
extract_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,634,834,cross-model agreement,0.9811456959003388,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9808131648409838,Warm 2,2
extract_005,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,734,834,cross-model agreement,0.978019523547501,gpt-4.1-mini vs gpt-5.4,0.9776292295092076,Warm 2,2
extract_006,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,35,135,cross-model agreement,0.9721956365271299,DeepSeek-V4-Flash vs gpt-5.4,0.9717466550463828,Cold 0,0
extract_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,35,235,cross-model agreement,0.9758652466080351,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9754779524188858,Cold 0,0
extract_006,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,135,235,cross-model agreement,0.9719754676240191,gpt-4.1-mini vs gpt-5.4,0.9715228250939102,Cold 0,0
extract_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,335,435,cross-model agreement,0.9732784546335085,DeepSeek-V4-Flash vs gpt-5.4,0.9728129523970577,Warm 1,1
extract_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,335,535,cross-model agreement,0.9768146164377263,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9764130592266779,Warm 1,1
extract_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,435,535,cross-model agreement,0.9730667098320126,gpt-4.1-mini vs gpt-5.4,0.9725974184133982,Warm 1,1
extract_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,635,735,cross-model agreement,0.9721125652303405,DeepSeek-V4-Flash vs gpt-5.4,0.97167919465515,Warm 2,2
extract_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,635,835,cross-model agreement,0.9757923812725956,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9754186255293927,Warm 2,2
extract_006,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,735,835,cross-model agreement,0.9718917505587571,gpt-4.1-mini vs gpt-5.4,0.971454841116999,Warm 2,2
extract_007,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,36,136,cross-model agreement,0.9808523310183876,DeepSeek-V4-Flash vs gpt-5.4,0.9805332381804417,Cold 0,0
extract_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,36,236,cross-model agreement,0.9834335383294659,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9831590386551989,Cold 0,0
extract_007,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,136,236,cross-model agreement,0.9806998526929814,gpt-4.1-mini vs gpt-5.4,0.9803781379285863,Cold 0,0
extract_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,336,436,cross-model agreement,0.9814191578162711,DeepSeek-V4-Flash vs gpt-5.4,0.9810887292733658,Warm 1,1
extract_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,336,536,cross-model agreement,0.9839273841313183,DeepSeek-V4-Flash vs gpt-4.1-mini,0.98364310807388,Warm 1,1
extract_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,436,536,cross-model agreement,0.9812711390367924,gpt-4.1-mini vs gpt-5.4,0.9809380001725371,Warm 1,1
extract_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,636,736,cross-model agreement,0.9808129720294457,DeepSeek-V4-Flash vs gpt-5.4,0.9805031993635974,Warm 2,2
extract_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,636,836,cross-model agreement,0.9833992391461142,DeepSeek-V4-Flash vs gpt-4.1-mini,0.983132787871166,Warm 2,2
extract_007,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,736,836,cross-model agreement,0.9806601841686657,gpt-4.1-mini vs gpt-5.4,0.9803478632505204,Warm 2,2
extract_008,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,37,137,cross-model agreement,0.9743297478538023,DeepSeek-V4-Flash vs gpt-5.4,0.9738615782240979,Cold 0,0
extract_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,37,237,cross-model agreement,0.9777803888709683,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9773778612323479,Cold 0,0
extract_008,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,137,237,cross-model agreement,0.9741266030450794,gpt-4.1-mini vs gpt-5.4,0.9736546258244154,Cold 0,0
extract_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,337,437,cross-model agreement,0.975255475551751,DeepSeek-V4-Flash vs gpt-5.4,0.9747723009720436,Warm 1,1
extract_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,337,537,cross-model agreement,0.9785875873451383,DeepSeek-V4-Flash vs gpt-4.1-mini,0.97817211408811,Warm 1,1
extract_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,437,537,cross-model agreement,0.9750595238932837,gpt-4.1-mini vs gpt-5.4,0.9745724250765281,Warm 1,1
extract_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,637,737,cross-model agreement,0.9740618586634877,DeepSeek-V4-Flash vs gpt-5.4,0.9736013598397982,Warm 2,2
extract_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,637,837,cross-model agreement,0.9775467170727046,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9771508123053348,Warm 2,2
extract_008,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,737,837,cross-model agreement,0.9738566341535719,gpt-4.1-mini vs gpt-5.4,0.9733923875208803,Warm 2,2
extract_009,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,38,138,cross-model agreement,0.9774824861108682,DeepSeek-V4-Flash vs gpt-5.4,0.9770226234350247,Cold 0,0
extract_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,38,238,cross-model agreement,0.9804192755229225,DeepSeek-V4-Flash vs gpt-4.1-mini,0.980020487165771,Cold 0,0
extract_009,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,138,238,cross-model agreement,0.977302886090763,gpt-4.1-mini vs gpt-5.4,0.9768392798166132,Cold 0,0
extract_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,338,438,cross-model agreement,0.9779746328379776,DeepSeek-V4-Flash vs gpt-5.4,0.9774943558024484,Warm 1,1
extract_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,338,538,cross-model agreement,0.9808523762001335,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9804358760235757,Warm 1,1
extract_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,438,538,cross-model agreement,0.9777989165620896,gpt-4.1-mini vs gpt-5.4,0.9773147350488073,Warm 1,1
extract_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,638,738,cross-model agreement,0.9772766176474625,DeepSeek-V4-Flash vs gpt-5.4,0.9768235323602277,Warm 2,2
extract_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,638,838,cross-model agreement,0.9802380377075569,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9798451242018903,Warm 2,2
extract_009,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,738,838,cross-model agreement,0.9770953935906573,gpt-4.1-mini vs gpt-5.4,0.9766386180239537,Warm 2,2
extract_010,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,39,139,cross-model agreement,0.9758900676656328,DeepSeek-V4-Flash vs gpt-5.4,0.9754160443486511,Cold 0,0
extract_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,39,239,cross-model agreement,0.9791406704195449,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9787331146979306,Cold 0,0
extract_010,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,139,239,cross-model agreement,0.9756990527405843,gpt-4.1-mini vs gpt-5.4,0.9752211776263635,Cold 0,0
extract_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,339,439,cross-model agreement,0.976708470070879,DeepSeek-V4-Flash vs gpt-5.4,0.9762203729148394,Warm 1,1
extract_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,339,539,cross-model agreement,0.9798536466728085,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9794339525146365,Warm 1,1
extract_010,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,439,539,cross-model agreement,0.9765238287500762,gpt-4.1-mini vs gpt-5.4,0.9760317701073572,Warm 1,1
extract_010,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,639,739,cross-model agreement,0.9758276315082215,DeepSeek-V4-Flash vs gpt-5.4,0.9753675390266511,Warm 2,2
extract_010,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,639,839,cross-model agreement,0.9790862630138906,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9786907376606356,Warm 2,2
extract_010,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,739,839,cross-model agreement,0.9756361306599873,gpt-4.1-mini vs gpt-5.4,0.9751722956491226,Warm 2,2
rewrite_001,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,40,140,cross-model agreement,0.9565867340971204,DeepSeek-V4-Flash vs gpt-5.4,0.9559737664649757,Cold 0,0
rewrite_001,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,40,240,cross-model agreement,0.9620939308464013,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9615623913648064,Cold 0,0
rewrite_001,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,140,240,cross-model agreement,0.9562465102540035,gpt-4.1-mini vs gpt-5.4,0.9556285996834027,Cold 0,0
rewrite_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,340,440,cross-model agreement,0.9589425109632157,DeepSeek-V4-Flash vs gpt-5.4,0.9583038636074245,Warm 1,1
rewrite_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,340,540,cross-model agreement,0.9641827199518045,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9636290166656709,Warm 1,1
rewrite_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,440,540,cross-model agreement,0.9586202401066705,gpt-4.1-mini vs gpt-5.4,0.957976451536329,Warm 1,1
rewrite_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,640,740,cross-model agreement,0.9558149117897893,DeepSeek-V4-Flash vs gpt-5.4,0.9552139638106614,Warm 2,2
rewrite_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,640,840,cross-model agreement,0.9614087782706253,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9608876638722851,Warm 2,2
rewrite_001,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,740,840,cross-model agreement,0.9554688189712283,gpt-4.1-mini vs gpt-5.4,0.9548630204894202,Warm 2,2
rewrite_002,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,41,141,cross-model agreement,0.9589119173968,DeepSeek-V4-Flash vs gpt-5.4,0.9583321992424019,Cold 0,0
rewrite_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,41,241,cross-model agreement,0.9642711633966901,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9637715586491109,Cold 0,0
rewrite_002,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,141,241,cross-model agreement,0.9585904524461828,gpt-4.1-mini vs gpt-5.4,0.9580060524362287,Cold 0,0
rewrite_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,341,441,cross-model agreement,0.9610281833143147,DeepSeek-V4-Flash vs gpt-5.4,0.9604230254857611,Warm 1,1
rewrite_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,341,541,cross-model agreement,0.9661327857613168,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9656111877644348,Warm 1,1
rewrite_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,441,541,cross-model agreement,0.9607227929041254,gpt-4.1-mini vs gpt-5.4,0.9601127573992503,Warm 1,1
rewrite_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,641,741,cross-model agreement,0.9582212425454305,DeepSeek-V4-Flash vs gpt-5.4,0.9576531295066849,Warm 2,2
rewrite_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,641,841,cross-model agreement,0.9636630887495847,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9631735343759863,Warm 2,2
rewrite_002,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,741,841,cross-model agreement,0.9578945429381854,gpt-4.1-mini vs gpt-5.4,0.9573218370905806,Warm 2,2
rewrite_003,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,42,142,cross-model agreement,0.9630108823401038,DeepSeek-V4-Flash vs gpt-5.4,0.9624697615534187,Cold 0,0
rewrite_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,42,242,cross-model agreement,0.9676830279895383,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9672125944117868,Cold 0,0
rewrite_003,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,142,242,cross-model agreement,0.962718867593906,gpt-4.1-mini vs gpt-5.4,0.9621733545902167,Cold 0,0
rewrite_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,342,442,cross-model agreement,0.9647348876620041,DeepSeek-V4-Flash vs gpt-5.4,0.9641696765046839,Warm 1,1
rewrite_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,342,542,cross-model agreement,0.9692136974881316,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9687224342483081,Warm 1,1
rewrite_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,442,542,cross-model agreement,0.9644562039842481,gpt-4.1-mini vs gpt-5.4,0.9638864140508349,Warm 1,1
rewrite_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,642,742,cross-model agreement,0.9624520533848296,DeepSeek-V4-Flash vs gpt-5.4,0.961921601363844,Warm 2,2
rewrite_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,642,842,cross-model agreement,0.9671863496542091,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9667251824926733,Warm 2,2
rewrite_003,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,742,842,cross-model agreement,0.9621557234177346,gpt-4.1-mini vs gpt-5.4,0.9616209617438377,Warm 2,2
rewrite_004,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,43,143,cross-model agreement,0.978827435893439,DeepSeek-V4-Flash vs gpt-5.4,0.9783990634837254,Cold 0,0
rewrite_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,43,243,cross-model agreement,0.9815673516353444,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9811950927286279,Cold 0,0
rewrite_004,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,143,243,cross-model agreement,0.9786581328248659,gpt-4.1-mini vs gpt-5.4,0.9782262660507288,Cold 0,0
rewrite_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,343,443,cross-model agreement,0.9794037541889118,DeepSeek-V4-Flash vs gpt-5.4,0.9789596933723108,Warm 1,1
rewrite_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,343,543,cross-model agreement,0.9820756564443317,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9816898123415004,Warm 1,1
rewrite_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,443,543,cross-model agreement,0.9792390225544106,gpt-4.1-mini vs gpt-5.4,0.9787913437794181,Warm 1,1
rewrite_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,643,743,cross-model agreement,0.9786455241110349,DeepSeek-V4-Flash vs gpt-5.4,0.9782235634860315,Warm 2,2
rewrite_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,643,843,cross-model agreement,0.981406830895615,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9810401381282173,Warm 2,2
rewrite_004,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,743,843,cross-model agreement,0.9784747785323145,gpt-4.1-mini vs gpt-5.4,0.9780493741203098,Warm 2,2
rewrite_005,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,44,144,cross-model agreement,0.9692267473767538,DeepSeek-V4-Flash vs gpt-5.4,0.9687366715888795,Cold 0,0
rewrite_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,44,244,cross-model agreement,0.9731905028785378,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9727656115145517,Cold 0,0
rewrite_005,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,144,244,cross-model agreement,0.9689829280633095,gpt-4.1-mini vs gpt-5.4,0.9684888635705978,Cold 0,0
rewrite_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,344,444,cross-model agreement,0.9701673971808303,DeepSeek-V4-Flash vs gpt-5.4,0.9696515001426677,Warm 1,1
rewrite_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,344,544,cross-model agreement,0.9740212264013792,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9735739244574348,Warm 1,1
rewrite_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,444,544,cross-model agreement,0.9699309026815458,gpt-4.1-mini vs gpt-5.4,0.9694108156242962,Warm 1,1
rewrite_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,644,744,cross-model agreement,0.9688409465602774,DeepSeek-V4-Flash vs gpt-5.4,0.9683599575744137,Warm 2,2
rewrite_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,644,844,cross-model agreement,0.9728495807348114,DeepSeek-V4-Flash vs gpt-4.1-mini,0.972432572748283,Warm 2,2
rewrite_005,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,744,844,cross-model agreement,0.9685941254036987,gpt-4.1-mini vs gpt-5.4,0.9681092184117265,Warm 2,2
rewrite_006,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,45,145,cross-model agreement,0.9780941475669654,DeepSeek-V4-Flash vs gpt-5.4,0.9776485924539619,Cold 0,0
rewrite_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,45,245,cross-model agreement,0.9811263272799802,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9807463569581856,Cold 0,0
rewrite_006,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,145,245,cross-model agreement,0.9779999279669034,gpt-4.1-mini vs gpt-5.4,0.9775552189399861,Cold 0,0
rewrite_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,345,445,cross-model agreement,0.9785261147181185,DeepSeek-V4-Flash vs gpt-5.4,0.9780563840729709,Warm 1,1
rewrite_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,345,545,cross-model agreement,0.9814995994590247,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9810988659975535,Warm 1,1
rewrite_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,445,545,cross-model agreement,0.9784321576701855,gpt-4.1-mini vs gpt-5.4,0.9779632061571283,Warm 1,1
rewrite_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,645,745,cross-model agreement,0.9777006158967027,DeepSeek-V4-Flash vs gpt-5.4,0.9772536488946566,Warm 2,2
rewrite_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,645,845,cross-model agreement,0.9807862296616701,DeepSeek-V4-Flash vs gpt-4.1-mini,0.98040509748785,Warm 2,2
rewrite_006,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,745,845,cross-model agreement,0.9776062130951931,gpt-4.1-mini vs gpt-5.4,0.9771601720192802,Warm 2,2
rewrite_007,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,46,146,cross-model agreement,0.9733406791324255,DeepSeek-V4-Flash vs gpt-5.4,0.9728317490147199,Cold 0,0
rewrite_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,46,246,cross-model agreement,0.9769174686360497,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9764796920313199,Cold 0,0
rewrite_007,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,146,246,cross-model agreement,0.973129860069443,gpt-4.1-mini vs gpt-5.4,0.9726168023564024,Cold 0,0
rewrite_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,346,446,cross-model agreement,0.9743377335230512,DeepSeek-V4-Flash vs gpt-5.4,0.9738141266582789,Warm 1,1
rewrite_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,346,546,cross-model agreement,0.9777873539624817,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9773369178269763,Warm 1,1
rewrite_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,446,546,cross-model agreement,0.9741346507222667,gpt-4.1-mini vs gpt-5.4,0.9736068020539129,Warm 1,1
rewrite_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,646,746,cross-model agreement,0.9732643195976387,DeepSeek-V4-Flash vs gpt-5.4,0.9727712313489885,Warm 2,2
rewrite_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,646,846,cross-model agreement,0.9768508271083539,DeepSeek-V4-Flash vs gpt-4.1-mini,0.9764267433120604,Warm 2,2
rewrite_007,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,746,846,cross-model agreement,0.9730529085315901,gpt-4.1-mini vs gpt-5.4,0.9725558165518486,Warm 2,2
rewrite_008,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,47,147,cross-model agreement,0.9780404950817666,DeepSeek-V4-Flash vs gpt-5.4,0.9775957486987078,Cold 0,0
